//ID,Type,Name,Level,Stack,Durability
8B800000,ITEM_TRADE_THIEF_PANTS_D_DA_RARE,Splendor of Tenacity for Thieves (Common),100,1,0
8D800000,ITEM_TRADE_HUNTER_PANTS_E_PA,Seal of Violent Wind for Hunters (Physical),120,1,0
8E800000,ITEM_TRADE_HUNTER_PANTS_E_MA,Seal of Violent Wind for Hunters (Magic),120,1,0
8F800000,ITEM_TRADE_HUNTER_PANTS_E_DA,Seal of Violent Wind for Hunters (Common),120,1,0
90800000,ITEM_TRADE_THIEF_PANTS_E_PA,Seal of Violent Wind for Thieves (Physical),120,1,0
91800000,ITEM_TRADE_THIEF_PANTS_E_MA,Seal of Violent Wind for Thieves (Magic),120,1,0
92800000,ITEM_TRADE_THIEF_PANTS_E_DA,Seal of Violent Wind for Thieves (Common),120,1,0
94800000,ITEM_TRADE_HUNTER_PANTS_E_PA_MAGIC,Pattern of Violent Wind for Hunters (Physical),120,1,0
95800000,ITEM_TRADE_HUNTER_PANTS_E_MA_MAGIC,Pattern of Violent Wind for Hunters (Magic),120,1,0
96800000,ITEM_TRADE_HUNTER_PANTS_E_DA_MAGIC,Pattern of Violent Wind for Hunters (Common),120,1,0
97800000,ITEM_TRADE_THIEF_PANTS_E_PA_MAGIC,Pattern of Violent Wind for Thieves (Physical),120,1,0
98800000,ITEM_TRADE_THIEF_PANTS_E_MA_MAGIC,Pattern of Violent Wind for Thieves (Magic),120,1,0
99800000,ITEM_TRADE_THIEF_PANTS_E_DA_MAGIC,Pattern of Violent Wind for Thieves (Common),120,1,0
9B800000,ITEM_TRADE_HUNTER_PANTS_E_PA_RARE,Incantation of Violent Wind for Hunters (Physical),120,1,0
9C800000,ITEM_TRADE_HUNTER_PANTS_E_MA_RARE,Incantation of Violent Wind for Hunters (Magic),120,1,0
9D800000,ITEM_TRADE_HUNTER_PANTS_E_DA_RARE,Incantation of Violent Wind for Hunters (Common),120,1,0
9E800000,ITEM_TRADE_THIEF_PANTS_E_PA_RARE,Incantation of Violent Wind for Thieves (Physical),120,1,0
9F800000,ITEM_TRADE_THIEF_PANTS_E_MA_RARE,Incantation of Violent Wind for Thieves (Magic),120,1,0
A0800000,ITEM_TRADE_THIEF_PANTS_E_DA_RARE,Incantation of Violent Wind for Thieves (Common),120,1,0
A2800000,ITEM_TRADE_HUNTER_GLOVE_A_PA,Destiny Defense Manual for Hunters Fragment (Physical),20,1,0
A3800000,ITEM_TRADE_HUNTER_GLOVE_A_MA,Destiny Defense Manual for Hunters Fragment (Magic),20,1,0
A4800000,ITEM_TRADE_HUNTER_GLOVE_A_DA,Destiny Defense Manual for Hunters Fragment (Common),20,1,0
A5800000,ITEM_TRADE_THIEF_GLOVE_A_PA,Destiny Defense Manual for Thieves Fragment (Physical),20,1,0
A6800000,ITEM_TRADE_THIEF_GLOVE_A_MA,Destiny Defense Manual for Thieves Fragment (Magic),20,1,0
A7800000,ITEM_TRADE_THIEF_GLOVE_A_DA,Destiny Defense Manual for Thieves Fragment (Common),20,1,0
A9800000,ITEM_TRADE_HUNTER_GLOVE_A_PA_MAGIC,Destiny Defense Manual for Hunters (Physical),20,1,0
AA800000,ITEM_TRADE_HUNTER_GLOVE_A_MA_MAGIC,Destiny Defense Manual for Hunters (Magic),20,1,0
AB800000,ITEM_TRADE_HUNTER_GLOVE_A_DA_MAGIC,Destiny Defense Manual for Hunters (Common),20,1,0
AC800000,ITEM_TRADE_THIEF_GLOVE_A_PA_MAGIC,Destiny Defense Manual for Thieves (Physical),20,1,0
AD800000,ITEM_TRADE_THIEF_GLOVE_A_MA_MAGIC,Destiny Defense Manual for Thieves (Magic),20,1,0
AE800000,ITEM_TRADE_THIEF_GLOVE_A_DA_MAGIC,Destiny Defense Manual for Thieves (Common),20,1,0
B0800000,ITEM_TRADE_HUNTER_GLOVE_A_PA_RARE,Book of Destiny Defense for Hunters (Physical),20,1,0
B1800000,ITEM_TRADE_HUNTER_GLOVE_A_MA_RARE,Book of Destiny Defense for Hunters (Magic),20,1,0
B2800000,ITEM_TRADE_HUNTER_GLOVE_A_DA_RARE,Book of Destiny Defense for Hunters (Common),20,1,0
B3800000,ITEM_TRADE_THIEF_GLOVE_A_PA_RARE,Book of Destiny Defense for Thieves (Physical),20,1,0
B4800000,ITEM_TRADE_THIEF_GLOVE_A_MA_RARE,Book of Destiny Defense for Thieves (Magic),20,1,0
B5800000,ITEM_TRADE_THIEF_GLOVE_A_DA_RARE,Book of Destiny Defense for Thieves (Common),20,1,0
B7800000,ITEM_TRADE_HUNTER_GLOVE_B_PA,Copper Plated Wrist Protector for Hunters (Physical),50,1,0
B8800000,ITEM_TRADE_HUNTER_GLOVE_B_MA,Copper Plated Wrist Protector for Hunters (Magic),50,1,0
B9800000,ITEM_TRADE_HUNTER_GLOVE_B_DA,Copper Plated Wrist Protector for Hunters (Common),50,1,0
BA800000,ITEM_TRADE_THIEF_GLOVE_B_PA,Copper Plated Wrist Protector for Thieves (Physical),50,1,0
BB800000,ITEM_TRADE_THIEF_GLOVE_B_MA,Copper Plated Wrist Protector for Thieves (Magic),50,1,0
BC800000,ITEM_TRADE_THIEF_GLOVE_B_DA,Copper Plated Wrist Protector for Thieves (Common),50,1,0
BE800000,ITEM_TRADE_HUNTER_GLOVE_B_PA_MAGIC,Alloy Wrist Protector for Hunters (Physical),50,1,0
BF800000,ITEM_TRADE_HUNTER_GLOVE_B_MA_MAGIC,Alloy Wrist Protector for Hunters (Magic),50,1,0
C0800000,ITEM_TRADE_HUNTER_GLOVE_B_DA_MAGIC,Alloy Wrist Protector for Hunters (Common),50,1,0
C1800000,ITEM_TRADE_THIEF_GLOVE_B_PA_MAGIC,Alloy Wrist Protector for Thieves (Physical),50,1,0
C2800000,ITEM_TRADE_THIEF_GLOVE_B_MA_MAGIC,Alloy Wrist Protector for Thieves (Magic),50,1,0
C3800000,ITEM_TRADE_THIEF_GLOVE_B_DA_MAGIC,Alloy Wrist Protector for Thieves (Common),50,1,0
C5800000,ITEM_TRADE_HUNTER_GLOVE_B_PA_RARE,Steel Alloy Wrist Protector for Hunters (Physical),50,1,0
C6800000,ITEM_TRADE_HUNTER_GLOVE_B_MA_RARE,Steel Alloy Wrist Protector for Hunters (Magic),50,1,0
C7800000,ITEM_TRADE_HUNTER_GLOVE_B_DA_RARE,Steel Alloy Wrist Protector for Hunters (Common),50,1,0
C8800000,ITEM_TRADE_THIEF_GLOVE_B_PA_RARE,Steel Alloy Wrist Protector for Thieves (Physical),50,1,0
C9800000,ITEM_TRADE_THIEF_GLOVE_B_MA_RARE,Steel Alloy Wrist Protector for Thieves (Magic),50,1,0
CA800000,ITEM_TRADE_THIEF_GLOVE_B_DA_RARE,Steel Alloy Wrist Protector for Thieves (Common),50,1,0
CC800000,ITEM_TRADE_HUNTER_GLOVE_C_PA,Bead of Giant for Hunters (Physical),80,1,0
CD800000,ITEM_TRADE_HUNTER_GLOVE_C_MA,Bead of Giant for Hunters (Magic),80,1,0
CE800000,ITEM_TRADE_HUNTER_GLOVE_C_DA,Bead of Giant for Hunters (Common),80,1,0
CF800000,ITEM_TRADE_THIEF_GLOVE_C_PA,Bead of Giant for Thieves (Physical),80,1,0
D0800000,ITEM_TRADE_THIEF_GLOVE_C_MA,Bead of Giant for Thieves (Magic),80,1,0
D1800000,ITEM_TRADE_THIEF_GLOVE_C_DA,Bead of Giant for Thieves (Common),80,1,0
D3800000,ITEM_TRADE_HUNTER_GLOVE_C_PA_MAGIC,Magic Stone of Giant for Hunters (Physical),80,1,0
D4800000,ITEM_TRADE_HUNTER_GLOVE_C_MA_MAGIC,Magic Stone of Giant for Hunters (Magic),80,1,0
D5800000,ITEM_TRADE_HUNTER_GLOVE_C_DA_MAGIC,Magic Stone of Giant for Hunters (Common),80,1,0
D6800000,ITEM_TRADE_THIEF_GLOVE_C_PA_MAGIC,Magic Stone of Giant for Thieves (Physical),80,1,0
D7800000,ITEM_TRADE_THIEF_GLOVE_C_MA_MAGIC,Magic Stone of Giant for Thieves (Magic),80,1,0
D8800000,ITEM_TRADE_THIEF_GLOVE_C_DA_MAGIC,Magic Stone of Giant for Thieves (Common),80,1,0
DA800000,ITEM_TRADE_HUNTER_GLOVE_C_PA_RARE,Precious Stone of Giant for Hunters (Physical),80,1,0
DB800000,ITEM_TRADE_HUNTER_GLOVE_C_MA_RARE,Precious Stone of Giant for Hunters (Magic),80,1,0
DC800000,ITEM_TRADE_HUNTER_GLOVE_C_DA_RARE,Precious Stone of Giant for Hunters (Common),80,1,0
DD800000,ITEM_TRADE_THIEF_GLOVE_C_PA_RARE,Precious Stone of Giant for Thieves (Physical),80,1,0
DE800000,ITEM_TRADE_THIEF_GLOVE_C_MA_RARE,Precious Stone of Giant for Thieves (Magic),80,1,0
DF800000,ITEM_TRADE_THIEF_GLOVE_C_DA_RARE,Precious Stone of Giant for Thieves (Common),80,1,0
E1800000,ITEM_TRADE_HUNTER_GLOVE_D_PA,Airstream of Wild Beast for Hunters (Physical),100,1,0
E2800000,ITEM_TRADE_HUNTER_GLOVE_D_MA,Airstream of Wild Beast for Hunters (Magic),100,1,0
E3800000,ITEM_TRADE_HUNTER_GLOVE_D_DA,Airstream of Wild Beast for Hunters (Common),100,1,0
E4800000,ITEM_TRADE_THIEF_GLOVE_D_PA,Airstream of Wild Beast for Thieves (Physical),100,1,0
E5800000,ITEM_TRADE_THIEF_GLOVE_D_MA,Airstream of Wild Beast for Thieves (Magic),100,1,0
E6800000,ITEM_TRADE_THIEF_GLOVE_D_DA,Airstream of Wild Beast for Thieves (Common),100,1,0
E8800000,ITEM_TRADE_HUNTER_GLOVE_D_PA_MAGIC,Aura of Wild Beast for Hunters (Physical),100,1,0
E9800000,ITEM_TRADE_HUNTER_GLOVE_D_MA_MAGIC,Aura of Wild Beast for Hunters (Magic),100,1,0
EA800000,ITEM_TRADE_HUNTER_GLOVE_D_DA_MAGIC,Aura of Wild Beast for Hunters (Common),100,1,0
EB800000,ITEM_TRADE_THIEF_GLOVE_D_PA_MAGIC,Aura of Wild Beast for Thieves (Physical),100,1,0
EC800000,ITEM_TRADE_THIEF_GLOVE_D_MA_MAGIC,Aura of Wild Beast for Thieves (Magic),100,1,0
ED800000,ITEM_TRADE_THIEF_GLOVE_D_DA_MAGIC,Aura of Wild Beast for Thieves (Common),100,1,0
EF800000,ITEM_TRADE_HUNTER_GLOVE_D_PA_RARE,Splendor of Wild Beast for Hunters (Physical),100,1,0
F0800000,ITEM_TRADE_HUNTER_GLOVE_D_MA_RARE,Splendor of Wild Beast for Hunters (Magic),100,1,0
F1800000,ITEM_TRADE_HUNTER_GLOVE_D_DA_RARE,Splendor of Wild Beast for Hunters (Common),100,1,0
F2800000,ITEM_TRADE_THIEF_GLOVE_D_PA_RARE,Splendor of Wild Beast for Thieves (Physical),100,1,0
F3800000,ITEM_TRADE_THIEF_GLOVE_D_MA_RARE,Splendor of Wild Beast for Thieves (Magic),100,1,0
F4800000,ITEM_TRADE_THIEF_GLOVE_D_DA_RARE,Splendor of Wild Beast for Thieves (Common),100,1,0
F6800000,ITEM_TRADE_HUNTER_GLOVE_E_PA,Seal of Demon World for Hunters (Physical),120,1,0
F7800000,ITEM_TRADE_HUNTER_GLOVE_E_MA,Seal of Demon World for Hunters (Magic),120,1,0
F8800000,ITEM_TRADE_HUNTER_GLOVE_E_DA,Seal of Demon World for Hunters (Common),120,1,0
F9800000,ITEM_TRADE_THIEF_GLOVE_E_PA,Seal of Demon World for Thieves (Physical),120,1,0
FA800000,ITEM_TRADE_THIEF_GLOVE_E_MA,Seal of Demon World for Thieves (Magic),120,1,0
FB800000,ITEM_TRADE_THIEF_GLOVE_E_DA,Seal of Demon World for Thieves (Common),120,1,0
FD800000,ITEM_TRADE_HUNTER_GLOVE_E_PA_MAGIC,Pattern of Demon World for Hunters (Physical),120,1,0
FE800000,ITEM_TRADE_HUNTER_GLOVE_E_MA_MAGIC,Pattern of Demon World for Hunters (Magic),120,1,0
FF800000,ITEM_TRADE_HUNTER_GLOVE_E_DA_MAGIC,Pattern of Demon World for Hunters (Common),120,1,0
00810000,ITEM_TRADE_THIEF_GLOVE_E_PA_MAGIC,Pattern of Demon World for Thieves (Physical),120,1,0
01810000,ITEM_TRADE_THIEF_GLOVE_E_MA_MAGIC,Pattern of Demon World for Thieves (Magic),120,1,0
02810000,ITEM_TRADE_THIEF_GLOVE_E_DA_MAGIC,Pattern of Demon World for Thieves (Common),120,1,0
04810000,ITEM_TRADE_HUNTER_GLOVE_E_PA_RARE,Incantation of Demon World for Hunters (Physical),120,1,0
05810000,ITEM_TRADE_HUNTER_GLOVE_E_MA_RARE,Incantation of Demon World for Hunters (Magic),120,1,0
06810000,ITEM_TRADE_HUNTER_GLOVE_E_DA_RARE,Incantation of Demon World for Hunters (Common),120,1,0
07810000,ITEM_TRADE_THIEF_GLOVE_E_PA_RARE,Incantation of Demon World for Thieves (Physical),120,1,0
08810000,ITEM_TRADE_THIEF_GLOVE_E_MA_RARE,Incantation of Demon World for Thieves (Magic),120,1,0
09810000,ITEM_TRADE_THIEF_GLOVE_E_DA_RARE,Incantation of Demon World for Thieves (Common),120,1,0
0B810000,ITEM_TRADE_HUNTER_SHOES_A_PA,Great Mountain Defense Manual for Hunters Fragment (Physical),20,1,0
0C810000,ITEM_TRADE_HUNTER_SHOES_A_MA,Great Mountain Defense Manual for Hunters Fragment (Magic),20,1,0
0D810000,ITEM_TRADE_HUNTER_SHOES_A_DA,Great Mountain Defense Manual for Hunters Fragment (Common),20,1,0
0E810000,ITEM_TRADE_THIEF_SHOES_A_PA,Great Mountain Defense Manual for Thieves Fragment (Physical),20,1,0
0F810000,ITEM_TRADE_THIEF_SHOES_A_MA,Great Mountain Defense Manual for Thieves Fragment (Magic),20,1,0
10810000,ITEM_TRADE_THIEF_SHOES_A_DA,Great Mountain Defense Manual for Thieves Fragment (Common),20,1,0
12810000,ITEM_TRADE_HUNTER_SHOES_A_PA_MAGIC,Great Mountain Defense Manual for Hunters (Physical),20,1,0
13810000,ITEM_TRADE_HUNTER_SHOES_A_MA_MAGIC,Great Mountain Defense Manual for Hunters (Magic),20,1,0
14810000,ITEM_TRADE_HUNTER_SHOES_A_DA_MAGIC,Great Mountain Defense Manual for Hunters (Common),20,1,0
15810000,ITEM_TRADE_THIEF_SHOES_A_PA_MAGIC,Great Mountain Defense Manual for Thieves (Physical),20,1,0
16810000,ITEM_TRADE_THIEF_SHOES_A_MA_MAGIC,Great Mountain Defense Manual for Thieves (Magic),20,1,0
17810000,ITEM_TRADE_THIEF_SHOES_A_DA_MAGIC,Great Mountain Defense Manual for Thieves (Common),20,1,0
19810000,ITEM_TRADE_HUNTER_SHOES_A_PA_RARE,Book of Great Mountain Defense for Hunters (Physical),20,1,0
1A810000,ITEM_TRADE_HUNTER_SHOES_A_MA_RARE,Book of Great Mountain Defense for Hunters (Magic),20,1,0
1B810000,ITEM_TRADE_HUNTER_SHOES_A_DA_RARE,Book of Great Mountain Defense for Hunters (Common),20,1,0
1C810000,ITEM_TRADE_THIEF_SHOES_A_PA_RARE,Book of Great Mountain Defense for Thieves (Physical),20,1,0
1D810000,ITEM_TRADE_THIEF_SHOES_A_MA_RARE,Book of Great Mountain Defense for Thieves (Magic),20,1,0
1E810000,ITEM_TRADE_THIEF_SHOES_A_DA_RARE,Book of Great Mountain Defense for Thieves (Common),20,1,0
20810000,ITEM_TRADE_HUNTER_SHOES_B_PA,Copper Plated Heel for Hunters (Physical),50,1,0
21810000,ITEM_TRADE_HUNTER_SHOES_B_MA,Copper Plated Heel for Hunters (Magic),50,1,0
22810000,ITEM_TRADE_HUNTER_SHOES_B_DA,Copper Plated Heel for Hunters (Common),50,1,0
23810000,ITEM_TRADE_THIEF_SHOES_B_PA,Copper Plated Heel for Thieves (Physical),50,1,0
24810000,ITEM_TRADE_THIEF_SHOES_B_MA,Copper Plated Heel for Thieves (Magic),50,1,0
25810000,ITEM_TRADE_THIEF_SHOES_B_DA,Copper Plated Heel for Thieves (Common),50,1,0
27810000,ITEM_TRADE_HUNTER_SHOES_B_PA_MAGIC,Alloy Heel for Hunters (Physical),50,1,0
28810000,ITEM_TRADE_HUNTER_SHOES_B_MA_MAGIC,Alloy Heel for Hunters (Magic),50,1,0
29810000,ITEM_TRADE_HUNTER_SHOES_B_DA_MAGIC,Alloy Heel for Hunters (Common),50,1,0
2A810000,ITEM_TRADE_THIEF_SHOES_B_PA_MAGIC,Alloy Heel for Thieves (Physical),50,1,0
2B810000,ITEM_TRADE_THIEF_SHOES_B_MA_MAGIC,Alloy Heel for Thieves (Magic),50,1,0
2C810000,ITEM_TRADE_THIEF_SHOES_B_DA_MAGIC,Alloy Heel for Thieves (Common),50,1,0
2E810000,ITEM_TRADE_HUNTER_SHOES_B_PA_RARE,Steel Alloy Heel for Hunters (Physical),50,1,0
2F810000,ITEM_TRADE_HUNTER_SHOES_B_MA_RARE,Steel Alloy Heel for Hunters (Magic),50,1,0
30810000,ITEM_TRADE_HUNTER_SHOES_B_DA_RARE,Steel Alloy Heel for Hunters (Common),50,1,0
31810000,ITEM_TRADE_THIEF_SHOES_B_PA_RARE,Steel Alloy Heel for Thieves (Physical),50,1,0
32810000,ITEM_TRADE_THIEF_SHOES_B_MA_RARE,Steel Alloy Heel for Thieves (Magic),50,1,0
33810000,ITEM_TRADE_THIEF_SHOES_B_DA_RARE,Steel Alloy Heel for Thieves (Common),50,1,0
35810000,ITEM_TRADE_HUNTER_SHOES_C_PA,Bead of Agility for Hunters (Physical),80,1,0
36810000,ITEM_TRADE_HUNTER_SHOES_C_MA,Bead of Agility for Hunters (Magic),80,1,0
37810000,ITEM_TRADE_HUNTER_SHOES_C_DA,Bead of Agility for Hunters (Common),80,1,0
38810000,ITEM_TRADE_THIEF_SHOES_C_PA,Bead of Agility for Thieves (Physical),80,1,0
39810000,ITEM_TRADE_THIEF_SHOES_C_MA,Bead of Agility for Thieves (Magic),80,1,0
3A810000,ITEM_TRADE_THIEF_SHOES_C_DA,Bead of Agility for Thieves (Common),80,1,0
3C810000,ITEM_TRADE_HUNTER_SHOES_C_PA_MAGIC,Magic Stone of Agility for Hunters (Physical),80,1,0
3D810000,ITEM_TRADE_HUNTER_SHOES_C_MA_MAGIC,Magic Stone of Agility for Hunters (Magic),80,1,0
3E810000,ITEM_TRADE_HUNTER_SHOES_C_DA_MAGIC,Magic Stone of Agility for Hunters (Common),80,1,0
3F810000,ITEM_TRADE_THIEF_SHOES_C_PA_MAGIC,Magic Stone of Agility for Thieves (Physical),80,1,0
40810000,ITEM_TRADE_THIEF_SHOES_C_MA_MAGIC,Magic Stone of Agility for Thieves (Magic),80,1,0
41810000,ITEM_TRADE_THIEF_SHOES_C_DA_MAGIC,Magic Stone of Agility for Thieves (Common),80,1,0
43810000,ITEM_TRADE_HUNTER_SHOES_C_PA_RARE,Precious Stone of Agility for Hunters (Physical),80,1,0
44810000,ITEM_TRADE_HUNTER_SHOES_C_MA_RARE,Precious Stone of Agility for Hunters (Magic),80,1,0
45810000,ITEM_TRADE_HUNTER_SHOES_C_DA_RARE,Precious Stone of Agility for Hunters (Common),80,1,0
46810000,ITEM_TRADE_THIEF_SHOES_C_PA_RARE,Precious Stone of Agility for Thieves (Physical),80,1,0
47810000,ITEM_TRADE_THIEF_SHOES_C_MA_RARE,Precious Stone of Agility for Thieves (Magic),80,1,0
48810000,ITEM_TRADE_THIEF_SHOES_C_DA_RARE,Precious Stone of Agility for Thieves (Common),80,1,0
4A810000,ITEM_TRADE_HUNTER_SHOES_D_PA,Airstream of Leafy Shade for Hunters (Physical),100,1,0
4B810000,ITEM_TRADE_HUNTER_SHOES_D_MA,Airstream of Leafy Shade for Hunters (Magic),100,1,0
4C810000,ITEM_TRADE_HUNTER_SHOES_D_DA,Airstream of Leafy Shade for Hunters (Common),100,1,0
4D810000,ITEM_TRADE_THIEF_SHOES_D_PA,Airstream of Leafy Shade for Thieves (Physical),100,1,0
4E810000,ITEM_TRADE_THIEF_SHOES_D_MA,Airstream of Leafy Shade for Thieves (Magic),100,1,0
4F810000,ITEM_TRADE_THIEF_SHOES_D_DA,Airstream of Leafy Shade for Thieves (Common),100,1,0
51810000,ITEM_TRADE_HUNTER_SHOES_D_PA_MAGIC,Aura of Leafy Shade for Hunters (Physical),100,1,0
52810000,ITEM_TRADE_HUNTER_SHOES_D_MA_MAGIC,Aura of Leafy Shade for Hunters (Magic),100,1,0
53810000,ITEM_TRADE_HUNTER_SHOES_D_DA_MAGIC,Aura of Leafy Shade for Hunters (Common),100,1,0
54810000,ITEM_TRADE_THIEF_SHOES_D_PA_MAGIC,Aura of Leafy Shade for Thieves (Physical),100,1,0
55810000,ITEM_TRADE_THIEF_SHOES_D_MA_MAGIC,Aura of Leafy Shade for Thieves (Magic),100,1,0
56810000,ITEM_TRADE_THIEF_SHOES_D_DA_MAGIC,Aura of Leafy Shade for Thieves (Common),100,1,0
58810000,ITEM_TRADE_HUNTER_SHOES_D_PA_RARE,Splendor of Leafy Shade for Hunters (Physical),100,1,0
59810000,ITEM_TRADE_HUNTER_SHOES_D_MA_RARE,Splendor of Leafy Shade for Hunters (Magic),100,1,0
5A810000,ITEM_TRADE_HUNTER_SHOES_D_DA_RARE,Splendor of Leafy Shade for Hunters (Common),100,1,0
5B810000,ITEM_TRADE_THIEF_SHOES_D_PA_RARE,Splendor of Leafy Shade for Thieves (Physical),100,1,0
5C810000,ITEM_TRADE_THIEF_SHOES_D_MA_RARE,Splendor of Leafy Shade for Thieves (Magic),100,1,0
5D810000,ITEM_TRADE_THIEF_SHOES_D_DA_RARE,Splendor of Leafy Shade for Thieves (Common),100,1,0
5F810000,ITEM_TRADE_HUNTER_SHOES_E_PA,Seal of Continent for Hunters (Physical),120,1,0
60810000,ITEM_TRADE_HUNTER_SHOES_E_MA,Seal of Continent for Hunters (Magic),120,1,0
61810000,ITEM_TRADE_HUNTER_SHOES_E_DA,Seal of Continent for Hunters (Common),120,1,0
62810000,ITEM_TRADE_THIEF_SHOES_E_PA,Seal of Continent for Thieves (Physical),120,1,0
63810000,ITEM_TRADE_THIEF_SHOES_E_MA,Seal of Continent for Thieves (Magic),120,1,0
64810000,ITEM_TRADE_THIEF_SHOES_E_DA,Seal of Continent for Thieves (Common),120,1,0
66810000,ITEM_TRADE_HUNTER_SHOES_E_PA_MAGIC,Pattern of Continent for Hunters (Physical),120,1,0
67810000,ITEM_TRADE_HUNTER_SHOES_E_MA_MAGIC,Pattern of Continent for Hunters (Magic),120,1,0
68810000,ITEM_TRADE_HUNTER_SHOES_E_DA_MAGIC,Pattern of Continent for Hunters (Common),120,1,0
69810000,ITEM_TRADE_THIEF_SHOES_E_PA_MAGIC,Pattern of Continent for Thieves (Physical),120,1,0
6A810000,ITEM_TRADE_THIEF_SHOES_E_MA_MAGIC,Pattern of Continent for Thieves (Magic),120,1,0
6B810000,ITEM_TRADE_THIEF_SHOES_E_DA_MAGIC,Pattern of Continent for Thieves (Common),120,1,0
6D810000,ITEM_TRADE_HUNTER_SHOES_E_PA_RARE,Incantation of Continent for Hunters (Physical),120,1,0
6E810000,ITEM_TRADE_HUNTER_SHOES_E_MA_RARE,Incantation of Continent for Hunters (Magic),120,1,0
6F810000,ITEM_TRADE_HUNTER_SHOES_E_DA_RARE,Incantation of Continent for Hunters (Common),120,1,0
70810000,ITEM_TRADE_THIEF_SHOES_E_PA_RARE,Incantation of Continent for Thieves (Physical),120,1,0
71810000,ITEM_TRADE_THIEF_SHOES_E_MA_RARE,Incantation of Continent for Thieves (Magic),120,1,0
72810000,ITEM_TRADE_THIEF_SHOES_E_DA_RARE,Incantation of Continent for Thieves (Common),120,1,0
74810000,ITEM_TRADE_HUNTER_RING_A_PA,Ring Protection Manual for Hunters Fragment (Physical),20,1,0
75810000,ITEM_TRADE_HUNTER_RING_A_MA,Ring Protection Manual for Hunters Fragment (Magic),20,1,0
76810000,ITEM_TRADE_HUNTER_RING_A_DA,Ring Protection Manual for Hunters Fragment (Common),20,1,0
77810000,ITEM_TRADE_THIEF_RING_A_PA,Ring Protection Manual for Thieves Fragment (Physical),20,1,0
78810000,ITEM_TRADE_THIEF_RING_A_MA,Ring Protection Manual for Thieves Fragment (Magic),20,1,0
79810000,ITEM_TRADE_THIEF_RING_A_DA,Ring Protection Manual for Thieves Fragment (Common),20,1,0
7B810000,ITEM_TRADE_HUNTER_RING_A_PA_MAGIC,Ring Protection Manual for Hunters (Physical),20,1,0
7C810000,ITEM_TRADE_HUNTER_RING_A_MA_MAGIC,Ring Protection Manual for Hunters (Magic),20,1,0
7D810000,ITEM_TRADE_HUNTER_RING_A_DA_MAGIC,Ring Protection Manual for Hunters (Common),20,1,0
7E810000,ITEM_TRADE_THIEF_RING_A_PA_MAGIC,Ring Protection Manual for Thieves (Physical),20,1,0
7F810000,ITEM_TRADE_THIEF_RING_A_MA_MAGIC,Ring Protection Manual for Thieves (Magic),20,1,0
80810000,ITEM_TRADE_THIEF_RING_A_DA_MAGIC,Ring Protection Manual for Thieves (Common),20,1,0
82810000,ITEM_TRADE_HUNTER_RING_A_PA_RARE,Book of Ring Protection for Hunters (Physical),20,1,0
83810000,ITEM_TRADE_HUNTER_RING_A_MA_RARE,Book of Ring Protection for Hunters (Magic),20,1,0
84810000,ITEM_TRADE_HUNTER_RING_A_DA_RARE,Book of Ring Protection for Hunters (Common),20,1,0
85810000,ITEM_TRADE_THIEF_RING_A_PA_RARE,Book of Ring Protection for Thieves (Physical),20,1,0
86810000,ITEM_TRADE_THIEF_RING_A_MA_RARE,Book of Ring Protection for Thieves (Magic),20,1,0
87810000,ITEM_TRADE_THIEF_RING_A_DA_RARE,Book of Ring Protection for Thieves (Common),20,1,0
89810000,ITEM_TRADE_HUNTER_RING_B_PA,Bead of Immutable Law for Hunters (Physical),50,1,0
8A810000,ITEM_TRADE_HUNTER_RING_B_MA,Bead of Immutable Law for Hunters (Magic),50,1,0
8B810000,ITEM_TRADE_HUNTER_RING_B_DA,Bead of Immutable Law for Hunters (Common),50,1,0
8C810000,ITEM_TRADE_THIEF_RING_B_PA,Copper Plated Joint Protector for Thieves (Physical),50,1,0
8D810000,ITEM_TRADE_THIEF_RING_B_MA,Copper Plated Joint Protector for Thieves (Magic),50,1,0
8E810000,ITEM_TRADE_THIEF_RING_B_DA,Copper Plated Joint Protector for Thieves (Common),50,1,0
90810000,ITEM_TRADE_HUNTER_RING_B_PA_MAGIC,Alloy Joint Protector for Hunters (Physical),50,1,0
91810000,ITEM_TRADE_HUNTER_RING_B_MA_MAGIC,Alloy Joint Protector for Hunters (Magic),50,1,0
92810000,ITEM_TRADE_HUNTER_RING_B_DA_MAGIC,Alloy Joint Protector for Hunters (Common),50,1,0
93810000,ITEM_TRADE_THIEF_RING_B_PA_MAGIC,Alloy Joint Protector for Thieves (Physical),50,1,0
94810000,ITEM_TRADE_THIEF_RING_B_MA_MAGIC,Alloy Joint Protector for Thieves (Magic),50,1,0
95810000,ITEM_TRADE_THIEF_RING_B_DA_MAGIC,Alloy Joint Protector for Thieves (Common),50,1,0
97810000,ITEM_TRADE_HUNTER_RING_B_PA_RARE,Steel Alloy Joint Protector for Hunters (Physical),50,1,0
98810000,ITEM_TRADE_HUNTER_RING_B_MA_RARE,Steel Alloy Joint Protector for Hunters (Magic),50,1,0
99810000,ITEM_TRADE_HUNTER_RING_B_DA_RARE,Steel Alloy Joint Protector for Hunters (Common),50,1,0
9A810000,ITEM_TRADE_THIEF_RING_B_PA_RARE,Steel Alloy Joint Protector for Thieves (Physical),50,1,0
9B810000,ITEM_TRADE_THIEF_RING_B_MA_RARE,Steel Alloy Joint Protector for Thieves (Magic),50,1,0
